13,00000000,2016-30-06T08:29:08.2+0200,0,osvmicgrup1,2016-30-06T08:29:08.2+0200:FF0001000000000054D874573D340300,,,0,,34930090001,1505,,,,,,8,1,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:29:08.2+0200,2016-30-06T08:29:08.2+0200,2016-30-06T08:29:08.3+0200,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488890001,,,,,1024,,,,,,,,,,,,,,,8-5-96,362887,,8-5-96,362885,10.5.96.133,,,0,,
14,00000000,2016-30-06T08:29:08.2+0200,0,osvmicgrup1,2016-30-06T08:29:08.2+0200:FF0001000000000054D874573B340300,,,0,,34930090001,1505,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:29:08.3+0200,2016-30-06T08:29:08.2+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:29:08.3+0200,,,,,,,,,,,17592186044416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488890001,,,,,1024,,,,,,,,,,,,,,,8-5-96,362887,,8-5-96,362885,10.5.96.133,,,0,,
15,00000000,2016-30-06T08:29:08.0+0200,3,osvmicgrup1,2016-30-06T08:29:08.0+0200:FF0001000000000053D874573A340300,,,3,,1505,0937888568,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,903,,,,,,,2016-30-06T08:29:08.0+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:29:08.0+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:29:08.0+0200,2016-30-06T08:29:08.3+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,937032520,,,1,,,,1,,,,,,,,,,,,,8-5-96,362883,,8-5-96,362885,192.0.100.54,10.5.96.133,,3,,
16,00000000,2016-30-06T08:29:08.3+0200,0,osvmicgrup1,2016-30-06T08:29:08.3+0200:FF0001000000000054D8745740340300,,,0,,34930090001,1505,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:29:15.6+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:29:15.6+0200,2016-30-06T08:29:08.4+0200,2016-30-06T08:29:15.7+0200,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488890001,,,,,1024,,,,,,,,,,,,,,,8-5-96,362887,,8-5-96,362885,10.5.96.133,192.1.1.27,34930050218,0,,
17,00000000,2016-30-06T08:29:08.2+0200,0,osvmicgrup1,2016-30-06T08:29:08.2+0200:FF0001000000000054D874573F340300,,,0,,34930090001,1505,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:29:15.6+0200,2016-30-06T08:29:08.2+0200,2016-30-06T08:29:15.6+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:29:15.7+0200,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488890001,,,,,1024,,,,,,,,,,,,,,,8-5-96,362887,,8-5-96,362885,10.5.96.133,192.1.1.89,34930050216,0,,
18,00000000,2016-30-06T08:29:08.2+0200,0,osvmicgrup1,2016-30-06T08:29:08.2+0200:FF0001000000000054D874573E340300,,,0,,34930090001,1505,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:29:15.6+0200,2016-30-06T08:29:08.2+0200,2016-30-06T08:29:15.6+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:29:15.8+0200,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488890001,,,,,1024,,,,,,,,,,,,,,,8-5-96,362887,,8-5-96,362885,10.5.96.133,192.1.1.223,34930050217,0,,
19,00000000,2016-30-06T08:29:06.4+0200,0,osvmicgrup1,2016-30-06T08:29:06.4+0200:FF0001000000000052D8745739340300,34930040000,,0,,34930040030,34930040000,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,900,902,,,,,,,,2016-30-06T08:29:32.0+0200,2016-30-06T08:29:06.4+0200,2016-30-06T08:29:32.0+0200,2016-30-06T08:29:10.8+0200,2016-30-06T08:29:32.1+0200,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40030,,,,,,,,,,,,,,,,,,,,8-5-96,362879,,8-5-96,362881,10.24.0.39,10.24.0.247,,0,,
20,00000000,2016-30-06T08:28:31.9+0200,0,osvmicgrup1,2016-30-06T08:28:31.9+0200:FF0001000000000014D8745733340300,,,0,,34930040023,0937848496,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:29:38.6+0200,2016-30-06T08:28:31.9+0200,2016-30-06T08:29:38.6+0200,2016-30-06T08:28:31.9+0200,2016-30-06T08:29:38.6+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1024,,,,,,,,,,,,,,,8-5-96,362867,1503,8-5-96,362859,192.0.100.54,10.24.0.247,34930040017,0,,
21,00000000,2016-30-06T08:28:46.3+0200,465,osvmicgrup1,2016-30-06T08:28:46.3+0200:FF000100000000003ED8745738340300,34930040035,,465,,677964773,34930040035,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,900,903,,,,,,,2016-30-06T08:28:55.9+0200,2016-30-06T08:29:42.4+0200,2016-30-06T08:28:46.3+0200,2016-30-06T08:29:42.4+0200,2016-30-06T08:28:46.6+0200,2016-30-06T08:29:42.4+0200,,,,,,,,,,,0,,,517,,,,,,,,,,517,,,,,,,,,,,,,,,,,,,,,,,,0677964773,,,1,,,,1,,,,,,,,,,,,,8-5-96,362873,,8-5-96,362875,10.24.0.50,10.1.0.113,,0,,
22,00000000,2016-30-06T08:29:38.6+0200,0,osvmicgrup1,2016-30-06T08:29:38.6+0200:FF0001000000000072D8745743340300,34930040000,,0,,34930040035,34930040000,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,900,902,,,,,,,,2016-30-06T08:29:51.5+0200,2016-30-06T08:29:38.6+0200,2016-30-06T08:29:51.5+0200,2016-30-06T08:29:39.1+0200,2016-30-06T08:29:51.6+0200,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40035,,,,,,,,,,,,,,,,,,,,8-5-96,362895,,8-5-96,362897,10.24.0.39,10.24.0.50,,0,,
23,00000000,2016-30-06T08:29:51.8+0200,0,osvmicgrup1,2016-30-06T08:29:51.8+0200:FF000100000000007FD8745745340300,,,0,,34930050000,1502,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:29:51.8+0200,2016-30-06T08:29:51.8+0200,2016-30-06T08:29:51.8+0200,2016-30-06T08:29:51.8+0200,2016-30-06T08:29:51.8+0200,,,,,,,,,,,17592186044416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488850000,,,,,,,,,,,,,,,,,,,,8-5-96,362903,,8-5-96,362893,10.5.96.133,192.1.1.191,,0,,
24,00000000,2016-30-06T08:29:19.1+0200,327,osvmicgrup1,2016-30-06T08:29:19.1+0200:FF000100000000005FD8745741340300,,,327,,1502,0934124383,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,903,,,,,,,2016-30-06T08:29:19.1+0200,2016-30-06T08:29:51.8+0200,2016-30-06T08:29:19.1+0200,2016-30-06T08:29:51.8+0200,2016-30-06T08:29:19.1+0200,2016-30-06T08:29:51.8+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,937670378,,,1,,,,1,,,,,,,,,,,,,8-5-96,362891,,8-5-96,362893,192.0.100.54,10.5.96.133,,3,,
25,00000000,2016-30-06T08:30:17.9+0200,0,osvmicgrup1,2016-30-06T08:30:17.9+0200:FF0001000000000099D8745747340300,,,0,,34930050000,1502,,,,,,1,17,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:30:18.4+0200,2016-30-06T08:30:17.9+0200,2016-30-06T08:30:18.4+0200,,2016-30-06T08:30:18.4+0200,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488850000,,,,,,,,,,,,,,,,,,,,8-5-96,362911,,8-5-96,362901,10.5.96.133,,,0,,
26,00000000,2016-30-06T08:29:39.7+0200,389,osvmicgrup1,2016-30-06T08:29:39.7+0200:FF0001000000000073D8745744340300,,,389,,1502,0629337400,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,903,,,,,,,2016-30-06T08:29:39.8+0200,2016-30-06T08:30:18.7+0200,2016-30-06T08:29:39.7+0200,2016-30-06T08:30:18.7+0200,2016-30-06T08:29:39.7+0200,2016-30-06T08:30:18.7+0200,,,,,,,,,,,0,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,937670378,,,1,,,,1,,,,,,,,,,,,,8-5-96,362899,,8-5-96,362901,192.0.100.54,10.5.96.133,,8,,
27,00000000,2016-30-06T08:18:01.0+0200,7376,osvmicgrup1,2016-30-06T08:18:01.0+0200:FF00010000000000B9D5745704340300,,,7376,,34930050129,0937620125,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,2016-30-06T08:18:12.6+0200,2016-30-06T08:30:30.2+0200,2016-30-06T08:18:01.0+0200,2016-30-06T08:30:30.2+0200,2016-30-06T08:18:01.1+0200,2016-30-06T08:30:30.2+0200,,,,,,,,,,,0,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,937032511,,,1,,,,1,,,,,,,,,,,,,8-5-96,362713,,8-5-96,362715,192.0.100.54,10.23.0.18,,0,,
28,00000000,2016-30-06T08:30:12.2+0200,163,osvmicgrup1,2016-30-06T08:30:12.2+0200:FF0001000000000094D8745746340300,34930050000,,163,,34930050018,34930050000,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,900,902,,,,,,,2016-30-06T08:30:17.9+0200,2016-30-06T08:30:34.2+0200,2016-30-06T08:30:12.2+0200,2016-30-06T08:30:34.2+0200,2016-30-06T08:30:12.4+0200,2016-30-06T08:30:34.2+0200,,,,,,,,,,,17592186044416,,,268435989,,,,,,,,,,268435989,,,,,,,,,,,,,,,,,,,,,,,,50018,,,1,,,,1,,,,,,,,,,,,,8-5-96,362907,,8-5-96,362893,192.1.1.191,192.1.1.98,,0,,
29,00000000,2016-30-06T08:29:51.8+0200,393,osvmicgrup1,2016-30-06T08:29:51.8+0200:FF000100000000005FD8745741340300,,,393,,34930050000,0934124383,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,2016-30-06T08:29:54.9+0200,2016-30-06T08:30:34.2+0200,2016-30-06T08:29:51.8+0200,2016-30-06T08:30:34.2+0200,2016-30-06T08:29:51.8+0200,2016-30-06T08:30:34.2+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,8-5-96,362905,1502,8-5-96,362893,192.0.100.54,192.1.1.191,,247,,
30,00000000,2016-30-06T08:25:58.8+0200,2755,osvmicgrup1,2016-30-06T08:25:58.8+0200:FF0001000000000095D7745726340300,,,2755,,34930040000,0660630068,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,2016-30-06T08:26:02.4+0200,2016-30-06T08:30:37.9+0200,2016-30-06T08:25:58.8+0200,2016-30-06T08:30:37.9+0200,2016-30-06T08:25:58.8+0200,2016-30-06T08:30:37.9+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,8-5-96,362819,1503,8-5-96,362815,192.0.100.54,10.24.0.39,,1278,,
31,00000000,2016-30-06T08:30:38.4+0200,108,osvmicgrup1,2016-30-06T08:30:38.4+0200:FF00010000000000AED8745749340300,,,108,,1503,0640008659,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,903,,,,,,,2016-30-06T08:30:38.4+0200,2016-30-06T08:30:49.2+0200,2016-30-06T08:30:38.4+0200,2016-30-06T08:30:49.2+0200,2016-30-06T08:30:38.4+0200,2016-30-06T08:30:49.3+0200,,,,,,,,,,,0,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,937032828,,,1,,,,1,,,,,,,,,,,,,8-5-96,362915,,8-5-96,362917,192.0.100.54,10.5.96.133,,0,,
32,00000000,2016-30-06T08:31:09.0+0200,0,osvmicgrup1,2016-30-06T08:31:09.0+0200:FF00010000000000CCD874574C340300,,,0,,34930050000,1502,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,,2016-30-06T08:31:09.0+0200,2016-30-06T08:31:09.0+0200,2016-30-06T08:31:09.0+0200,2016-30-06T08:31:09.0+0200,2016-30-06T08:31:09.0+0200,,,,,,,,,,,17592186044416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488850000,,,,,,,,,,,,,,,,,,,,8-5-96,362927,,8-5-96,362921,10.5.96.133,192.1.1.191,,0,,
33,00000000,2016-30-06T08:30:49.0+0200,200,osvmicgrup1,2016-30-06T08:30:49.0+0200:FF00010000000000B9D874574A340300,,,200,,1502,0629337400,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,903,,,,,,,2016-30-06T08:30:49.1+0200,2016-30-06T08:31:09.0+0200,2016-30-06T08:30:49.0+0200,2016-30-06T08:31:09.0+0200,2016-30-06T08:30:49.0+0200,2016-30-06T08:31:09.0+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,937670378,,,1,,,,1,,,,,,,,,,,,,8-5-96,362919,,8-5-96,362921,192.0.100.54,10.5.96.133,,3,,
34,00000000,2016-30-06T08:31:25.4+0200,59,osvmicgrup1,2016-30-06T08:31:25.4+0200:FF00010000000000DDD874574D340300,34930050000,,59,,34930051219,34930050000,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,900,902,,,,,,,2016-30-06T08:31:32.5+0200,2016-30-06T08:31:38.5+0200,2016-30-06T08:31:25.4+0200,2016-30-06T08:31:38.5+0200,2016-30-06T08:31:25.5+0200,2016-30-06T08:31:38.5+0200,,,,,,,,,,,17592186044416,,,268435989,,,,,,,,,,268435989,,,,,,,,,,,,,,,,,,,,,,,,51219,,,1,,,,1,,,,,,,,,,,,,8-5-96,362931,,8-5-96,362921,192.1.1.191,192.1.1.78,,0,,
35,00000000,2016-30-06T08:31:09.0+0200,265,osvmicgrup1,2016-30-06T08:31:09.0+0200:FF00010000000000B9D874574A340300,,,265,,34930050000,0629337400,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,2016-30-06T08:31:11.9+0200,2016-30-06T08:31:38.5+0200,2016-30-06T08:31:09.0+0200,2016-30-06T08:31:38.5+0200,2016-30-06T08:31:09.0+0200,2016-30-06T08:31:38.5+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,8-5-96,362929,1502,8-5-96,362921,192.0.100.54,192.1.1.191,,174,,
36,00000000,2016-30-06T08:30:34.2+0200,837,osvmicgrup1,2016-30-06T08:30:34.2+0200:FF000100000000005FD8745741340300,,,837,,34930050018,0934124383,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,2016-30-06T08:30:34.2+0200,2016-30-06T08:31:58.0+0200,2016-30-06T08:30:34.2+0200,2016-30-06T08:31:58.0+0200,2016-30-06T08:30:34.2+0200,2016-30-06T08:31:58.0+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,8-5-96,362913,34930050000,8-5-96,362893,192.0.100.54,192.1.1.98,,0,,
37,00000000,2016-30-06T08:29:08.2+0200,1633,osvmicgrup1,2016-30-06T08:29:08.2+0200:FF0001000000000054D874573C340300,,,1633,,34930090001,1505,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,2016-30-06T08:29:15.6+0200,2016-30-06T08:31:59.0+0200,2016-30-06T08:29:08.2+0200,2016-30-06T08:31:59.0+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:31:59.0+0200,,,,,,,,,,,0,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,3488890001,,,1,,1024,,1,,,,,,,,,,,,,8-5-96,362887,,8-5-96,362885,10.5.96.133,192.1.1.219,34930050215,0,,
38,00000000,2016-30-06T08:29:08.3+0200,1633,osvmicgrup1,2016-30-06T08:29:08.3+0200:FF0001000000000053D874573A340300,,,1633,,34930090001,0937888568,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,2016-30-06T08:29:15.6+0200,2016-30-06T08:31:59.0+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:31:59.0+0200,2016-30-06T08:29:08.3+0200,2016-30-06T08:31:59.0+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,8-5-96,362889,1505,8-5-96,362885,192.0.100.54,,,0,,
39,00000000,2016-30-06T08:31:38.5+0200,552,osvmicgrup1,2016-30-06T08:31:38.5+0200:FF00010000000000B9D874574A340300,,,552,,34930051219,0629337400,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,901,902,,,,,,,2016-30-06T08:31:38.5+0200,2016-30-06T08:32:33.6+0200,2016-30-06T08:31:38.5+0200,2016-30-06T08:32:33.6+0200,2016-30-06T08:31:38.5+0200,2016-30-06T08:32:33.6+0200,,,,,,,,,,,17592186044416,,,268435457,,,,,,,,,,268435457,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,8-5-96,362935,34930050000,8-5-96,362921,192.0.100.54,192.1.1.78,,0,,

CLOSE: 2016-30-06T08:32:47.2+0200
